GridSize,IWFirstEpisode,Regret,MountainCar_mu1_higher,IWMin,DenMISELogLast,MountainCar_std0_higher,IWMax,DenMISEMeanLog,IWLastEpisode,ActionIn1,NumTrajectories,IWMean,Regret/t,AvgEpLen,NumTrainableParams,Delta,TimestepsSoFar,ReturnLastEpisode,ReturnMin,ReturnAbsMax,MinEpLen,ReturnMean,Iteration,Bound,DenMISELogFirst,MountainCar_std1_higher,ReturnStepMax,TimeElapsed,MountainCar_mu0_higher,ReturnMax
196,1.3233344e-16,17871.117,-10.0,,-5.4293575,0.14999999,8.999287e+26,-29.09458,108.35252,-9.511559,2590,1.0074521e+26,6.9000454,999.0,,9.200592e-11,2587410,-2.2849479,-3.768877,3.768877,999,-1.9000456,2590,inf,-6.208943,1.5,37.92892,5843.826338291168,-1.0,
196,1.3238445e-16,17878.502,-10.0,,-58.52987,0.14999999,9.002686e+26,-29.106083,6.0075627e+24,-11.62786,2591,1.0074677e+26,6.9002323,999.0,,9.193491e-11,2588409,-2.3835635,-3.768877,3.768877,999,-1.9002321,2591,inf,-6.209329,1.5,37.92892,5846.2512819767,-1.0,
196,1.3243596e-16,17885.578,-10.0,,-5.330885,0.14999999,9.006087e+26,-29.096966,126.12784,-9.627555,2592,1.00746035e+26,6.9003005,999.0,,9.186398e-11,2589408,-2.0772917,-3.768877,3.768877,999,-1.9003006,2592,inf,-6.209715,1.5,37.92892,5848.67334985733,-1.0,
196,1.32487e-16,17892.422,-10.0,,-39.298733,0.14999999,9.009489e+26,-29.101023,5.4543817e+16,-14.257772,2593,1.0074528e+26,6.900278,999.0,,9.179314e-11,2590407,-1.8420905,-3.768877,3.768877,999,-1.900278,2593,inf,-6.2101007,1.5,37.92892,5851.061120271683,-1.0,
196,1.3253805e-16,17899.213,-10.0,,-63.122997,0.14999999,9.012892e+26,-29.114248,1.584577e+26,-14.018671,2594,1.0080564e+26,6.900236,999.0,,9.172238e-11,2591406,-1.7915763,-3.768877,3.768877,999,-1.9002361,2594,inf,-6.2104864,1.5,37.92892,5853.454477787018,-1.0,
196,1.3258912e-16,17906.709,-10.0,,-63.123383,0.14999999,9.016296e+26,-29.12745,1.2908789e+26,-9.788816,2595,1.0085465e+26,6.900466,999.0,,9.165171e-11,2592405,-2.4964533,-3.768877,3.768877,999,-1.9004658,2595,inf,-6.2108717,1.5,37.92892,5855.858840227127,-1.0,
196,1.3264022e-16,17913.312,-10.0,,-25.606287,0.14999999,9.019702e+26,-29.12618,56340673000.0,-8.224812,2596,1.0085396e+26,6.900351,999.0,,9.1581104e-11,2593404,-1.602984,-3.768877,3.768877,999,-1.9003512,2596,inf,-6.211257,1.5,37.92892,5858.258478403091,-1.0,
196,1.3269134e-16,17920.164,-10.0,,-63.124153,0.14999999,9.023108e+26,-29.13938,3.3503036e+26,-11.088291,2597,1.0098227e+26,6.9003325,999.0,,9.151059e-11,2594403,-1.85209,-3.768877,3.768877,999,-1.9003327,2597,inf,-6.2116423,1.5,37.92892,5860.67332983017,-1.0,
196,1.3274248e-16,17926.822,-10.0,,1.3322964,0.14999999,9.026517e+26,-29.127775,0.16864575,-9.680129,2598,1.0098159e+26,6.9002395,999.0,,9.144016e-11,2595402,-1.6581087,-3.768877,3.768877,999,-1.9002395,2598,inf,-6.212027,1.5,37.92892,5863.077129602432,-1.0,
196,1.3279311e-16,17932.793,-10.0,,-22.720247,0.14999999,9.029926e+26,-29.125418,465551170.0,-10.672471,2599,1.0098093e+26,6.8998823,999.0,,9.136981e-11,2596401,-0.97139776,-3.768877,3.768877,999,-1.8998822,2599,inf,-6.212412,1.5,37.92892,5865.484343767166,-1.0,
196,1.3284429e-16,17940.271,-10.0,,-4.707415,0.14999999,9.033303e+26,-29.116123,33.933334,-12.299256,2600,1.0098026e+26,6.9001045,999.0,,9.129954e-11,2597400,-2.4782085,-3.768877,3.768877,999,-1.9001046,2600,inf,-6.2127967,1.5,37.92892,5867.892352104187,-1.0,
196,1.3289549e-16,17946.25,-10.0,,-58.847122,0.14999999,9.0367146e+26,-29.12764,1.3948825e+24,-8.602676,2601,1.0098015e+26,6.89975,999.0,,9.122935e-11,2598399,-0.97860116,-3.768877,3.768877,999,-1.8997502,2601,inf,-6.213181,1.5,37.92892,5870.297554969788,-1.0,
196,1.3294669e-16,17952.646,-10.0,,-63.12608,0.14999999,9.040129e+26,-29.140804,3.4448594e+26,-7.922597,2602,1.011119e+26,6.899557,999.0,,9.115923e-11,2599398,-1.3965302,-3.768877,3.768877,999,-1.8995569,2602,inf,-6.2135653,1.5,37.92892,5872.719628810883,-1.0,
196,1.3299792e-16,17959.092,-10.0,,-63.12646,0.14999999,9.043509e+26,-29.153963,1.7082133e+26,-11.190885,2603,1.0117661e+26,6.899382,999.0,,9.1089206e-11,2600397,-1.4449799,-3.768877,3.768877,999,-1.8993821,2603,inf,-6.2139497,1.5,37.92892,5875.2967829704285,-1.0,
196,1.3304868e-16,17965.05,-10.0,,-6.1956425,0.14999999,9.0469245e+26,-29.145287,32.658596,-12.914314,2604,1.01176e+26,6.899021,999.0,,9.101926e-11,2601396,-0.9590427,-3.768877,3.768877,999,-1.899021,2604,inf,-6.214334,1.5,37.92892,5877.711740255356,-1.0,
196,1.3309994e-16,17971.87,-10.0,,-63.12723,0.14999999,9.0503416e+26,-29.15842,8.076638e+26,-8.333723,2605,1.0148544e+26,6.89899,999.0,,9.094939e-11,2602395,-1.8184711,-3.768877,3.768877,999,-1.89899,2605,inf,-6.214718,1.5,37.92892,5880.075193166733,-1.0,
196,1.3315124e-16,17978.215,-10.0,,-63.127613,0.14999999,9.0537254e+26,-29.171549,2.1903625e+26,-11.672178,2606,1.015686e+26,6.898778,999.0,,9.087961e-11,2603394,-1.3467144,-3.768877,3.768877,999,-1.8987781,2606,inf,-6.2151017,1.5,37.92892,5882.402334928513,-1.0,
196,1.3320205e-16,17985.357,-10.0,,-5.9325366,0.14999999,9.057146e+26,-29.16273,212.58069,-11.995239,2607,1.0156803e+26,6.8988714,999.0,,9.08099e-11,2604393,-2.1419625,-3.768877,3.768877,999,-1.8988714,2607,inf,-6.215485,1.5,37.92892,5884.771817684174,-1.0,
196,1.3325337e-16,17992.826,-10.0,,-13.335285,0.14999999,9.060532e+26,-29.156765,173873.61,-12.853376,2608,1.0156718e+26,6.89909,999.0,,9.074028e-11,2605392,-2.468033,-3.768877,3.768877,999,-1.8990898,2608,inf,-6.215869,1.5,37.92892,5887.148497104645,-1.0,
196,1.333042e-16,17999.65,-10.0,,-63.128757,0.14999999,9.063955e+26,-29.169916,8.5083364e+26,-11.205177,2609,1.0189273e+26,6.899061,999.0,,9.067075e-11,2606391,-1.8249745,-3.768877,3.768877,999,-1.8990613,2609,inf,-6.2162523,1.5,37.92892,5889.6303334236145,-1.0,
196,1.3335558e-16,18007.1,-10.0,,1.2381892,0.14999999,9.0673436e+26,-29.158321,0.10172689,-10.871841,2610,1.0189191e+26,6.899272,999.0,,9.0601276e-11,2607390,-2.4486833,-3.768877,3.768877,999,-1.8992718,2610,inf,-6.216635,1.5,37.92892,5892.087616205215,-1.0,
196,1.3340646e-16,18014.434,-10.0,,-0.07247825,0.14999999,9.070734e+26,-29.147322,0.48504874,-13.1004095,2611,1.01891375e+26,6.8994384,999.0,,9.0531894e-11,2608389,-2.3338466,-3.768877,3.768877,999,-1.8994384,2611,inf,-6.2170186,1.5,37.92892,5894.482776880264,-1.0,
196,1.3345736e-16,18021.324,-10.0,,-63.129913,0.14999999,9.07416e+26,-29.160425,6.9916414e+26,-10.692132,2612,1.02158235e+26,6.8994355,999.0,,9.046258e-11,2609388,-1.8916683,-3.768877,3.768877,999,-1.8994354,2612,inf,-6.2174015,1.5,37.92892,5896.88952422142,-1.0,
196,1.3350879e-16,18027.746,-10.0,,0.8995444,0.14999999,9.0775535e+26,-29.149027,0.1591986,-10.619727,2613,1.0215744e+26,6.8992524,999.0,,9.039335e-11,2610387,-1.4209605,-3.768877,3.768877,999,-1.8992523,2613,inf,-6.217784,1.5,37.92892,5899.354785919189,-1.0,
196,1.3355973e-16,18034.492,-10.0,,-0.6336656,0.14999999,9.080948e+26,-29.138248,1.2508149,-8.281985,2614,1.0215693e+26,6.8991933,999.0,,9.03242e-11,2611386,-1.7445881,-3.768877,3.768877,999,-1.8991933,2614,inf,-6.218167,1.5,37.92892,5901.84647154808,-1.0,
196,1.3361069e-16,18040.69,-10.0,,-63.13106,0.14999999,9.0843426e+26,-29.151302,1.2661139e+26,-11.014695,2615,1.0220458e+26,6.8989253,999.0,,9.025513e-11,2612385,-1.199167,-3.768877,3.768877,999,-1.8989254,2615,inf,-6.2185493,1.5,37.92892,5904.215299367905,-1.0,
196,1.3366217e-16,18047.926,-10.0,,1.4324026,0.14999999,9.0877744e+26,-29.139742,0.1251753,-12.03248,2616,1.0220381e+26,6.899054,999.0,,9.018615e-11,2613384,-2.2362084,-3.768877,3.768877,999,-1.8990542,2616,inf,-6.2189317,1.5,37.92892,5906.616823196411,-1.0,
196,1.3371318e-16,18054.521,-10.0,,-26.88159,0.14999999,9.091172e+26,-29.138983,199218070000.0,-11.320523,2617,1.0220305e+26,6.898938,999.0,,9.011723e-11,2614383,-1.5954216,-3.768877,3.768877,999,-1.8989383,2617,inf,-6.2193136,1.5,37.92892,5909.022980928421,-1.0,
196,1.3376418e-16,18061.57,-10.0,,0.34800726,0.14999999,9.094572e+26,-29.127823,0.4566476,-10.958389,2618,1.0220259e+26,6.8989954,999.0,,9.00484e-11,2615382,-2.0489173,-3.768877,3.768877,999,-1.8989955,2618,inf,-6.219696,1.5,37.92892,5911.406573534012,-1.0,
196,1.3381523e-16,18069.676,-10.0,,-4.4236927,0.14999999,9.0979725e+26,-29.11852,3.3269222,-12.268562,2619,1.0220186e+26,6.899456,999.0,,8.9979656e-11,2616381,-3.1053665,-3.768877,3.768877,999,-1.8994561,2619,inf,-6.2200775,1.5,37.92892,5913.834422588348,-1.0,
196,1.3386628e-16,18076.295,-10.0,,-38.35883,0.14999999,9.101374e+26,-29.122105,1.8972116e+16,-9.050345,2620,1.0220114e+26,6.899349,999.0,,8.9910974e-11,2617380,-1.6192056,-3.768877,3.768877,999,-1.8993492,2620,inf,-6.2204595,1.5,37.92892,5916.229734182358,-1.0,
196,1.3391736e-16,18082.55,-10.0,,-63.095123,0.14999999,9.104777e+26,-29.135195,3.461866e+26,-11.482878,2621,1.0233252e+26,6.899103,999.0,,8.984238e-11,2618379,-1.2544583,-3.768877,3.768877,999,-1.8991033,2621,inf,-6.220841,1.5,37.92892,5918.709034204483,-1.0,
196,1.3396845e-16,18089.768,-10.0,,-1.543111,0.14999999,9.108182e+26,-29.124779,2.5819166,-13.088017,2622,1.0233182e+26,6.8992248,999.0,,8.977387e-11,2619378,-2.217479,-3.768877,3.768877,999,-1.8992246,2622,inf,-6.2212224,1.5,37.92892,5921.162513256073,-1.0,
196,1.3401956e-16,18097.516,-10.0,,-63.134075,0.14999999,9.111588e+26,-29.137836,1.8028706e+26,-13.253813,2623,1.0239986e+26,6.8995485,999.0,,8.9705424e-11,2620377,-2.747973,-3.768877,3.768877,999,-1.8995483,2623,inf,-6.221604,1.5,37.92892,5923.544319152832,-1.0,
196,1.340707e-16,18105.016,-10.0,,-63.1345,0.14999999,9.11496e+26,-29.150885,2.9970128e+26,-11.071373,2624,1.0251341e+26,6.8997774,999.0,,8.963707e-11,2621376,-2.5014963,-3.768877,3.768877,999,-1.8997777,2624,inf,-6.221985,1.5,37.92892,5925.957698345184,-1.0,
196,1.3412186e-16,18112.47,-10.0,,0.96582454,0.14999999,9.118367e+26,-29.139505,0.13007438,-11.606436,2625,1.0251273e+26,6.899989,999.0,,8.956878e-11,2622375,-2.4544613,-3.768877,3.768877,999,-1.8999889,2625,inf,-6.222366,1.5,37.92892,5928.395435810089,-1.0,
196,1.3417304e-16,18119.408,-10.0,,-5.6064014,0.14999999,9.121777e+26,-29.130682,176.32887,-10.461514,2626,1.0251179e+26,6.9000034,999.0,,8.950058e-11,2623374,-1.9378437,-3.768877,3.768877,999,-1.9000033,2626,inf,-6.222747,1.5,37.92892,5930.90029335022,-1.0,
196,1.3422423e-16,18125.691,-10.0,,-1.5047041,0.14999999,9.125188e+26,-29.120272,1.3221543,-11.047876,2627,1.0251114e+26,6.899768,999.0,,8.943245e-11,2624373,-1.2820554,-3.768877,3.768877,999,-1.899768,2627,inf,-6.223128,1.5,37.92892,5933.355284452438,-1.0,
196,1.3427492e-16,18132.396,-10.0,,1.6727186,0.14999999,9.1286e+26,-29.108644,0.124709226,-13.55408,2628,1.0251051e+26,6.8996944,999.0,,8.93644e-11,2625372,-1.7064055,-3.768877,3.768877,999,-1.8996944,2628,inf,-6.2235084,1.5,37.92892,5935.83656334877,-1.0,
196,1.3432615e-16,18139.219,-10.0,,-63.136402,0.14999999,9.131978e+26,-29.121683,4.319322e+26,-12.459118,2629,1.0267418e+26,6.8996644,999.0,,8.929644e-11,2626371,-1.8205442,-3.768877,3.768877,999,-1.8996644,2629,inf,-6.223889,1.5,37.92892,5938.2773513793945,-1.0,
196,1.3437741e-16,18145.998,-10.0,,-46.91783,0.14999999,9.135393e+26,-29.128544,1.018987e+20,-11.512014,2630,1.026733e+26,6.899619,999.0,,8.922854e-11,2627370,-1.7798804,-3.768877,3.768877,999,-1.899619,2630,inf,-6.224269,1.5,37.92892,5940.674742698669,-1.0,
196,1.3442817e-16,18152.664,-10.0,,-5.714273,0.14999999,9.138774e+26,-29.119751,177.671,-10.760865,2631,1.0267271e+26,6.89953,999.0,,8.916072e-11,2628369,-1.6658374,-3.768877,3.768877,999,-1.89953,2631,inf,-6.224649,1.5,37.92892,5943.012375831604,-1.0,
196,1.3447945e-16,18159.025,-10.0,,1.1037472,0.14999999,9.142191e+26,-29.108395,0.105628826,-12.503901,2632,1.026721e+26,6.8993254,999.0,,8.909298e-11,2629368,-1.3615185,-3.768877,3.768877,999,-1.8993256,2632,inf,-6.225029,1.5,37.92892,5945.478564023972,-1.0,
196,1.3453076e-16,18166.1,-10.0,,-43.87063,0.14999999,9.145574e+26,-29.114058,4.5411892e+18,-11.526233,2633,1.0267124e+26,6.899392,999.0,,8.902533e-11,2630367,-2.0747566,-3.768877,3.768877,999,-1.8993921,2633,inf,-6.225409,1.5,37.92892,5947.9498970508575,-1.0,
196,1.3458158e-16,18173.08,-10.0,,-3.450707,0.14999999,9.148994e+26,-29.104446,20.588724,-12.496607,2634,1.0267068e+26,6.8994226,999.0,,8.8957744e-11,2631366,-1.9800329,-3.768877,3.768877,999,-1.8994228,2634,inf,-6.2257886,1.5,37.92892,5950.442481517792,-1.0,
196,1.3463292e-16,18179.992,-10.0,,-46.64251,0.14999999,9.15238e+26,-29.111202,7.800188e+19,-10.621737,2635,1.0266983e+26,6.899428,999.0,,8.8890235e-11,2632365,-1.913088,-3.768877,3.768877,999,-1.899428,2635,inf,-6.226168,1.5,37.92892,5952.924097299576,-1.0,
196,1.3468378e-16,18186.828,-10.0,,-1.0260967,0.14999999,9.155802e+26,-29.100653,1.9094421,-10.685731,2636,1.0266929e+26,6.8994036,999.0,,8.882281e-11,2633364,-1.835289,-3.768877,3.768877,999,-1.8994037,2636,inf,-6.2265477,1.5,37.92892,5955.410504817963,-1.0,
196,1.3473518e-16,18193.262,-10.0,,0.8557163,0.14999999,9.159191e+26,-29.089418,0.18232697,-11.271031,2637,1.0266846e+26,6.8992267,999.0,,8.875544e-11,2634363,-1.4325848,-3.768877,3.768877,999,-1.8992267,2637,inf,-6.2269273,1.5,37.92892,5957.858337402344,-1.0,
196,1.3478606e-16,18199.988,-10.0,,-0.27324125,0.14999999,9.1625804e+26,-29.078552,0.8732312,-12.526355,2638,1.0266794e+26,6.8991613,999.0,,8.868817e-11,2635362,-1.7272111,-3.768877,3.768877,999,-1.8991615,2638,inf,-6.2273064,1.5,37.92892,5960.322138786316,-1.0,
196,1.3483698e-16,18207.703,-10.0,,-35.66341,0.14999999,9.166006e+26,-29.08118,380649030000000.0,-10.574541,2639,1.0266714e+26,6.899471,999.0,,8.862097e-11,2636361,-2.7156281,-3.768877,3.768877,999,-1.8994708,2639,inf,-6.2276855,1.5,37.92892,5962.820251941681,-1.0,
196,1.3488842e-16,18215.045,-10.0,,-5.6372075,0.14999999,9.169398e+26,-29.072401,118.33979,-10.482969,2640,1.0266637e+26,6.899638,999.0,,8.8553845e-11,2637360,-2.3406658,-3.768877,3.768877,999,-1.899638,2640,inf,-6.228064,1.5,37.92892,5965.468713521957,-1.0,
196,1.3493938e-16,18222.236,-10.0,,-6.4266796,0.14999999,9.1727925e+26,-29.06392,335.83704,-12.346156,2641,1.0266585e+26,6.899749,999.0,,8.8486794e-11,2638359,-2.1919901,-3.768877,3.768877,999,-1.8997487,2641,inf,-6.2284427,1.5,37.92892,5967.893651723862,-1.0,
196,1.3499034e-16,18229.041,-10.0,,-40.39673,0.14999999,9.176187e+26,-29.068302,1.5803743e+17,-7.6886215,2642,1.02665105e+26,6.8997126,999.0,,8.841983e-11,2639358,-1.8049928,-3.768877,3.768877,999,-1.8997127,2642,inf,-6.2288213,1.5,37.92892,5970.410444259644,-1.0,
196,1.3504132e-16,18236.455,-10.0,,-63.141712,0.14999999,9.179618e+26,-29.081287,7.098111e+25,-10.891303,2643,1.0269122e+26,6.899907,999.0,,8.8352936e-11,2640357,-2.414048,-3.768877,3.768877,999,-1.8999074,2643,inf,-6.2292,1.5,37.92892,5972.922348976135,-1.0,
196,1.3509235e-16,18242.906,-10.0,,1.5159719,0.14999999,9.183015e+26,-29.069834,0.10190563,-9.559557,2644,1.0269048e+26,6.899738,999.0,,8.828611e-11,2641356,-1.452116,-3.768877,3.768877,999,-1.899738,2644,inf,-6.229578,1.5,37.92892,5975.465132236481,-1.0,
196,1.3514388e-16,18249.54,-10.0,,-39.36147,0.14999999,9.1864136e+26,-29.073849,5.0670237e+16,-9.921728,2645,1.0268974e+26,6.8996367,999.0,,8.821937e-11,2642355,-1.6318457,-3.768877,3.768877,999,-1.8996367,2645,inf,-6.229956,1.5,37.92892,5977.956700086594,-1.0,
196,1.3519493e-16,18255.906,-10.0,,-17.010529,0.14999999,9.189814e+26,-29.06938,7549503.0,-14.279539,2646,1.0268902e+26,6.899435,999.0,,8.8152693e-11,2643354,-1.3664871,-3.768877,3.768877,999,-1.8994353,2646,inf,-6.2303343,1.5,37.92892,5980.469630718231,-1.0,
196,1.35246e-16,18262.707,-10.0,,-63.143223,0.14999999,9.193215e+26,-29.082346,1.6792746e+26,-12.839927,2647,1.0275174e+26,6.8993983,999.0,,8.8086094e-11,2644353,-1.8012125,-3.768877,3.768877,999,-1.8993982,2647,inf,-6.230712,1.5,37.92892,5982.987711429596,-1.0,
196,1.3529709e-16,18269.594,-10.0,,-63.1435,0.14999999,9.196617e+26,-29.095303,8.883422e+26,-10.015818,2648,1.0308653e+26,6.8993936,999.0,,8.8019585e-11,2645352,-1.8868563,-3.768877,3.768877,999,-1.8993934,2648,inf,-6.2310896,1.5,37.92892,5985.454076528549,-1.0,
196,1.3534819e-16,18276.348,-10.0,,-17.665995,0.14999999,9.200021e+26,-29.091087,26108616.0,-12.435304,2649,1.0308585e+26,6.8993382,999.0,,8.7953145e-11,2646351,-1.7534428,-3.768877,3.768877,999,-1.8993382,2649,inf,-6.2314672,1.5,37.92892,5987.940026521683,-1.0,
196,1.3539932e-16,18283.133,-10.0,,-45.22569,0.14999999,9.2033905e+26,-29.09731,1.9121382e+19,-10.626073,2650,1.03085165e+26,6.899296,999.0,,8.788678e-11,2647350,-1.7862667,-3.768877,3.768877,999,-1.8992958,2650,inf,-6.231845,1.5,37.92892,5990.43933224678,-1.0,
196,1.3545045e-16,18289.598,-10.0,,0.3149741,0.14999999,9.2067965e+26,-29.086271,0.32464388,-10.818424,2651,1.030845e+26,6.8991313,999.0,,8.782049e-11,2648349,-1.4628162,-3.768877,3.768877,999,-1.8991312,2651,inf,-6.232222,1.5,37.92892,5992.953778505325,-1.0,
196,1.355011e-16,18296.379,-10.0,,1.4605212,0.14999999,9.210204e+26,-29.074879,0.15855873,-10.138128,2652,1.0308385e+26,6.899087,999.0,,8.775426e-11,2649348,-1.7816769,-3.768877,3.768877,999,-1.8990867,2652,inf,-6.2325993,1.5,37.92892,5995.418534994125,-1.0,
196,1.3555228e-16,18302.824,-10.0,,-9.622178,0.14999999,9.213613e+26,-29.067648,5513.158,-10.51548,2653,1.0308321e+26,6.8989162,999.0,,8.768813e-11,2650347,-1.4465545,-3.768877,3.768877,999,-1.898916,2653,inf,-6.2329764,1.5,37.92892,5997.865581512451,-1.0,
196,1.3560349e-16,18309.451,-10.0,,-1.7864747,0.14999999,9.217023e+26,-29.05746,3.5008414,-12.768506,2654,1.0308256e+26,6.8988137,999.0,,8.7622055e-11,2651346,-1.6273333,-3.768877,3.768877,999,-1.8988137,2654,inf,-6.233353,1.5,37.92892,6000.327715873718,-1.0,
196,1.3565471e-16,18316.613,-10.0,,-60.943512,0.14999999,9.2203984e+26,-29.069607,9.363665e+25,-8.915788,2655,1.0311719e+26,6.8989134,999.0,,8.755607e-11,2652345,-2.1624932,-3.768877,3.768877,999,-1.8989131,2655,inf,-6.23373,1.5,37.92892,6002.763793468475,-1.0,
196,1.3570595e-16,18323.652,-10.0,,-63.146618,0.14999999,9.223811e+26,-29.082497,6.528546e+26,-10.607873,2656,1.0336211e+26,6.8989654,999.0,,8.749014e-11,2653344,-2.0375488,-3.768877,3.768877,999,-1.8989654,2656,inf,-6.2341065,1.5,37.92892,6005.219358921051,-1.0,
196,1.357567e-16,18330.135,-10.0,,0.030055542,0.14999999,9.2272245e+26,-29.071669,0.47451788,-10.745274,2657,1.0336151e+26,6.8988085,999.0,,8.7424304e-11,2654343,-1.4825027,-3.768877,3.768877,999,-1.8988085,2657,inf,-6.234483,1.5,37.92892,6007.728712797165,-1.0,
196,1.3580797e-16,18337.844,-10.0,,-5.028293,0.14999999,9.230605e+26,-29.062727,26.016785,-12.570006,2658,1.0336087e+26,6.8991137,999.0,,8.735853e-11,2655342,-2.7096949,-3.768877,3.768877,999,-1.8991135,2658,inf,-6.234859,1.5,37.92892,6010.330003976822,-1.0,
196,1.3585927e-16,18345.617,-10.0,,-37.04576,0.14999999,9.234021e+26,-29.06582,1128911600000000.0,-11.098631,2659,1.0336003e+26,6.899442,999.0,,8.729283e-11,2656341,-2.773388,-3.768877,3.768877,999,-1.8994423,2659,inf,-6.235235,1.5,37.92892,6012.807943582535,-1.0,
196,1.3591006e-16,18351.574,-10.0,,-4.9384637,0.14999999,9.2374026e+26,-29.056843,7.088275,-9.29937,2660,1.0335945e+26,6.899088,999.0,,8.722722e-11,2657340,-0.95669216,-3.768877,3.768877,999,-1.899088,2660,inf,-6.2356114,1.5,37.92892,6015.293588876724,-1.0,
196,1.359614e-16,18358.074,-10.0,,-53.52999,0.14999999,9.240821e+26,-29.06613,5.0819447e+22,-10.603045,2661,1.0335861e+26,6.898938,999.0,,8.716166e-11,2658339,-1.4998919,-3.768877,3.768877,999,-1.898938,2661,inf,-6.235987,1.5,37.92892,6017.824157238007,-1.0,
196,1.3601224e-16,18365.373,-10.0,,-4.6856003,0.14999999,9.2442065e+26,-29.057076,48.537933,-9.989369,2662,1.0335805e+26,6.8990884,999.0,,8.709619e-11,2659338,-2.2995274,-3.768877,3.768877,999,-1.8990883,2662,inf,-6.236363,1.5,37.92892,6020.293590068817,-1.0,
196,1.3606361e-16,18373.578,-10.0,,-45.14791,0.14999999,9.247592e+26,-29.063246,6.1265434e+17,-5.5828476,2663,1.0335723e+26,6.8995786,999.0,,8.703079e-11,2660337,-3.2050426,-3.768877,3.768877,999,-1.8995787,2663,inf,-6.2367387,1.5,37.92892,6022.716923952103,-1.0,
196,1.3611449e-16,18380.402,-10.0,,-63.149628,0.14999999,9.251014e+26,-29.076096,2.9059098e+24,-9.864892,2664,1.0335777e+26,6.89955,999.0,,8.696546e-11,2661336,-1.8230299,-3.768877,3.768877,999,-1.8995501,2664,inf,-6.237114,1.5,37.92892,6025.209668159485,-1.0,
196,1.3616539e-16,18387.314,-10.0,,-26.998323,0.14999999,9.254403e+26,-29.075445,281014860000.0,-12.000595,2665,1.0335698e+26,6.899555,999.0,,8.690021e-11,2662335,-1.912516,-3.768877,3.768877,999,-1.899555,2665,inf,-6.237489,1.5,37.92892,6027.638143539429,-1.0,
196,1.3621682e-16,18394.238,-10.0,,-19.35234,0.14999999,9.257793e+26,-29.071901,143631360.0,-9.583344,2666,1.0335618e+26,6.8995643,999.0,,8.683504e-11,2663334,-1.9240227,-3.768877,3.768877,999,-1.8995643,2666,inf,-6.2378645,1.5,37.92892,6030.063231945038,-1.0,
196,1.3626775e-16,18400.465,-10.0,,-30.387218,0.14999999,9.261219e+26,-29.072483,2441971000000.0,-10.095665,2667,1.0335566e+26,6.899312,999.0,,8.6769925e-11,2664333,-1.2265265,-3.768877,3.768877,999,-1.8993119,2667,inf,-6.2382393,1.5,37.92892,6032.4723126888275,-1.0,
196,1.363187e-16,18407.113,-10.0,,-13.57718,0.14999999,9.2646116e+26,-29.066816,426644.75,-11.728683,2668,1.0335488e+26,6.8992176,999.0,,8.670489e-11,2665332,-1.6489635,-3.768877,3.768877,999,-1.8992178,2668,inf,-6.238614,1.5,37.92892,6034.859704017639,-1.0,
196,1.363702e-16,18414.684,-10.0,,-5.119304,0.14999999,9.268004e+26,-29.057901,45.02505,-13.865013,2669,1.0335411e+26,6.8994694,999.0,,8.663993e-11,2666331,-2.570379,-3.768877,3.768877,999,-1.8994693,2669,inf,-6.238989,1.5,37.92892,6037.340948343277,-1.0,
196,1.364212e-16,18421.95,-10.0,,-63.151875,0.14999999,9.271399e+26,-29.070799,2.6168846e+26,-10.885645,2670,1.0345138e+26,6.8996067,999.0,,8.6575046e-11,2667330,-2.2654912,-3.768877,3.768877,999,-1.8996065,2670,inf,-6.2393637,1.5,37.92892,6039.805660247803,-1.0,
196,1.364722e-16,18429.832,-10.0,,-3.759008,0.14999999,9.274796e+26,-29.061424,4.126035,-10.565437,2671,1.0345091e+26,6.899975,999.0,,8.651023e-11,2668329,-2.883554,-3.768877,3.768877,999,-1.899975,2671,inf,-6.239738,1.5,37.92892,6042.337483406067,-1.0,
196,1.3652322e-16,18436.291,-10.0,,-0.35993028,0.14999999,9.278193e+26,-29.050772,0.6145857,-10.048187,2672,1.0345018e+26,6.8998094,999.0,,8.64455e-11,2669328,-1.4579005,-3.768877,3.768877,999,-1.8998095,2672,inf,-6.2401123,1.5,37.92892,6044.7809278965,-1.0,
196,1.3657427e-16,18442.91,-10.0,,-14.547801,0.14999999,9.281591e+26,-29.04544,1021379.94,-10.900939,2673,1.0344946e+26,6.899704,999.0,,8.638082e-11,2670327,-1.6181422,-3.768877,3.768877,999,-1.8997041,2673,inf,-6.2404866,1.5,37.92892,6047.204123497009,-1.0,
196,1.3662534e-16,18450.816,-10.0,,-3.7141798,0.14999999,9.28499e+26,-29.036058,3.5802064,-12.860428,2674,1.0344874e+26,6.900081,999.0,,8.631623e-11,2671326,-2.9079702,-3.768877,3.768877,999,-1.9000812,2674,inf,-6.2408605,1.5,37.92892,6049.6310448646545,-1.0,
196,1.3667643e-16,18458.23,-10.0,,-62.13458,0.14999999,9.288392e+26,-29.04853,1.979356e+26,-9.427348,2675,1.0352204e+26,6.900273,999.0,,8.625171e-11,2672325,-2.4124053,-3.768877,3.768877,999,-1.9002727,2675,inf,-6.2412343,1.5,37.92892,6052.109075307846,-1.0,
