IWFirstEpisode,TimestepsSoFar,MinEpLen,NumTrajectories,MountainCar_mu0_higher,MountainCar_std1_higher,Regret,IWLastEpisode,IWMin,ReturnMean,ActionIn1,ReturnLastEpisode,IWMax,ReturnAbsMax,IWMean,Bound,NumTrainableParams,DenMISEMeanLog,MountainCar_std0_higher,DenMISELogFirst,AvgEpLen,MountainCar_mu1_higher,Iteration,GridSize,Regret/t,DenMISELogLast,ReturnMax,Delta,TimeElapsed,ReturnStepMax,ReturnMin
1.3657427e-16,2670327,999,2673,-1.0,1.5,18442.91,1021379.94,,-1.8997041,-10.900939,-1.6181422,9.281591e+26,3.768877,1.0344946e+26,inf,,-29.04544,0.14999999,-6.2404866,999.0,-10.0,2673,400,6.899704,-14.547801,,4.2542553e-10,6731.414949417114,37.92892,-3.768877
1.3662534e-16,2671326,999,2674,-1.0,1.5,18450.816,3.5802064,,-1.9000812,-12.860428,-2.9079702,9.28499e+26,3.768877,1.0344874e+26,inf,,-29.036058,0.14999999,-6.2408605,999.0,-10.0,2674,400,6.900081,-3.7141798,,4.2510742e-10,6734.19287443161,37.92892,-3.768877
1.3667643e-16,2672325,999,2675,-1.0,1.5,18458.23,1.979356e+26,,-1.9002727,-9.427348,-2.4124053,9.288392e+26,3.768877,1.0352204e+26,inf,,-29.04853,0.14999999,-6.2412343,999.0,-10.0,2675,400,6.900273,-62.13458,,4.2478965e-10,6736.979964971542,37.92892,-3.768877
1.3672753e-16,2673324,999,2676,-1.0,1.5,18465.51,1.9765568e+26,,-1.9004147,-11.630839,-2.2802832,9.291793e+26,3.768877,1.0359518e+26,inf,,-29.060923,0.14999999,-6.241608,999.0,-10.0,2676,400,6.9004145,-61.86305,,4.244722e-10,6739.829950332642,37.92892,-3.768877
1.3677866e-16,2674323,999,2677,-1.0,1.5,18472.223,2625.6458,,-1.9003443,-9.63656,-1.7119632,9.295197e+26,3.768877,1.0359447e+26,inf,,-29.053255,0.14999999,-6.241982,999.0,-10.0,2677,400,6.9003444,-8.375974,,4.2415516e-10,6742.627451658249,37.92892,-3.768877
1.368298e-16,2675322,999,2678,-1.0,1.5,18479.164,1.8908544e+17,,-1.9003602,-11.194927,-1.9429598,9.2986015e+26,3.768877,1.0359375e+26,inf,,-29.057678,0.14999999,-6.2423553,999.0,-10.0,2678,400,6.90036,-40.56084,,4.2383844e-10,6745.4432690143585,37.92892,-3.768877
1.3688096e-16,2676321,999,2679,-1.0,1.5,18486.258,0.139664,,-1.9004323,-10.890062,-2.0937886,9.302007e+26,3.768877,1.0359305e+26,inf,,-29.046373,0.14999999,-6.2427287,999.0,-10.0,2679,400,6.9004326,1.5044609,,4.235221e-10,6748.3073971271515,37.92892,-3.768877
1.3693214e-16,2677320,999,2680,-1.0,1.5,18493.807,0.8797182,,-1.9006741,-10.59073,-2.5480268,9.305414e+26,3.768877,1.0359207e+26,inf,,-29.03606,0.14999999,-6.243102,999.0,-10.0,2680,400,6.900674,-1.1686448,,4.2320605e-10,6751.14058303833,37.92892,-3.768877
1.3698333e-16,2678319,999,2681,-1.0,1.5,18500.23,0.39365754,,-1.9004962,-9.888183,-1.423736,9.308787e+26,3.768877,1.0359143e+26,inf,,-29.025322,0.14999999,-6.243475,999.0,-10.0,2681,400,6.9004965,0.0052340496,,4.2289042e-10,6754.035087108612,37.92892,-3.768877
1.3703404e-16,2679318,999,2682,-1.0,1.5,18507.555,54602650000000.0,,-1.9006541,-11.4790945,-2.324136,9.312197e+26,3.768877,1.0359074e+26,inf,,-29.026781,0.14999999,-6.243848,999.0,-10.0,2682,400,6.900654,-32.69637,,4.2257514e-10,6756.921591997147,37.92892,-3.768877
1.3708527e-16,2680317,999,2683,-1.0,1.5,18515.207,0.3695591,,-1.9009348,-10.311893,-2.6535156,9.315607e+26,3.768877,1.0359008e+26,inf,,-29.016283,0.14999999,-6.2442207,999.0,-10.0,2683,400,6.9009347,-0.5951361,,4.222602e-10,6759.7719049453735,37.92892,-3.768877
1.3713653e-16,2681316,999,2684,-1.0,1.5,18522.188,8589.954,,-1.9009639,-11.000576,-1.979447,9.3189845e+26,3.768877,1.0358917e+26,inf,,-29.009163,0.14999999,-6.244593,999.0,-10.0,2684,400,6.900964,-9.53999,,4.2194562e-10,6762.53499007225,37.92892,-3.768877
1.3718728e-16,2682315,999,2685,-1.0,1.5,18529.402,0.12829293,,-1.9010813,-13.265912,-2.2161193,9.322398e+26,3.768877,1.0358853e+26,inf,,-28.997913,0.14999999,-6.244966,999.0,-10.0,2685,400,6.901081,1.4506906,,4.2163137e-10,6765.319452762604,37.92892,-3.768877
1.3723858e-16,2683314,999,2686,-1.0,1.5,18536.191,5.8951485e+26,,-1.9010392,-11.998596,-1.7879304,9.3257766e+26,3.768877,1.0380738e+26,inf,,-29.010723,0.14999999,-6.2453384,999.0,-10.0,2686,400,6.901039,-63.157852,,4.2131745e-10,6768.146233558655,37.92892,-3.768877
1.3728989e-16,2684313,999,2687,-1.0,1.5,18543.49,1249603.4,,-1.9011873,-12.129711,-2.299405,9.329193e+26,3.768877,1.038065e+26,inf,,-29.005589,0.14999999,-6.2457104,999.0,-10.0,2687,400,6.9011874,-14.965277,,4.2100393e-10,6770.976999759674,37.92892,-3.768877
1.373407e-16,2685312,999,2688,-1.0,1.5,18549.982,85541990000000.0,,-1.901035,-11.157779,-1.4914787,9.332574e+26,3.768877,1.0380588e+26,inf,,-29.007208,0.14999999,-6.246083,999.0,-10.0,2688,400,6.901035,-33.09579,,4.2069073e-10,6773.774136066437,37.92892,-3.768877
1.3739205e-16,2686311,999,2689,-1.0,1.5,18557.75,0.1260371,,-1.901357,-11.628223,-2.7667282,9.335992e+26,3.768877,1.03805e+26,inf,,-28.996468,0.14999999,-6.2464547,999.0,-10.0,2689,400,6.901357,0.21744604,,4.203779e-10,6776.610257863998,37.92892,-3.768877
1.374429e-16,2687310,999,2690,-1.0,1.5,18564.547,1190.6282,,-1.9013186,-11.045628,-1.7982483,9.339376e+26,3.768877,1.0380442e+26,inf,,-28.988548,0.14999999,-6.246826,999.0,-10.0,2690,400,6.9013186,-7.5370255,,4.2006537e-10,6779.470789909363,37.92892,-3.768877
1.374943e-16,2688309,999,2691,-1.0,1.5,18571.824,0.11521639,,-1.9014586,-12.92502,-2.2784476,9.342797e+26,3.768877,1.0380357e+26,inf,,-28.977358,0.14999999,-6.247198,999.0,-10.0,2691,400,6.9014587,1.4618304,,4.1975326e-10,6782.291124582291,37.92892,-3.768877
1.3754518e-16,2689308,999,2692,-1.0,1.5,18578.395,6.384688e+26,,-1.9013349,-12.900926,-1.5677022,9.346183e+26,3.768877,1.0404016e+26,inf,,-28.990158,0.14999999,-6.2475696,999.0,-10.0,2692,400,6.901335,-63.160084,,4.1944148e-10,6785.180907964706,37.92892,-3.768877
1.3759608e-16,2690307,999,2693,-1.0,1.5,18585.982,6.432405e+25,,-1.9015902,-9.1486,-2.5889502,9.3495714e+26,3.768877,1.0406324e+26,inf,,-29.002321,0.14999999,-6.247941,999.0,-10.0,2693,400,6.9015903,-61.50293,,4.1913e-10,6788.0320081710815,37.92892,-3.768877
1.3764754e-16,2691306,999,2694,-1.0,1.5,18592.355,6.8188735e+25,,-1.9013937,-10.594804,-1.3723241,9.352995e+26,3.768877,1.0408772e+26,inf,,-29.014338,0.14999999,-6.2483125,999.0,-10.0,2694,400,6.901394,-61.126163,,4.188189e-10,6790.916158914566,37.92892,-3.768877
1.3769848e-16,2692305,999,2695,-1.0,1.5,18599.113,2.0503402,,-1.9013404,-13.031937,-1.7576574,9.3563856e+26,3.768877,1.0408689e+26,inf,,-29.004078,0.14999999,-6.2486835,999.0,-10.0,2695,400,6.9013405,-1.1214615,,4.1850814e-10,6793.767952919006,37.92892,-3.768877
1.3774945e-16,2693304,999,2696,-1.0,1.5,18605.805,6.877813e+26,,-1.9012629,-12.048998,-1.6925738,9.359777e+26,3.768877,1.0434147e+26,inf,,-29.016851,0.14999999,-6.2490544,999.0,-10.0,2696,400,6.9012628,-63.161568,,4.1819778e-10,6796.653833150864,37.92892,-3.768877
1.3780043e-16,2694303,999,2697,-1.0,1.5,18612.557,15586058000.0,,-1.9012074,-7.1524816,-1.7520703,9.3631696e+26,3.768877,1.0434066e+26,inf,,-29.015156,0.14999999,-6.2494254,999.0,-10.0,2697,400,6.9012074,-24.100883,,4.178877e-10,6799.515821695328,37.92892,-3.768877
1.3785142e-16,2695302,999,2698,-1.0,1.5,18619.746,5.018303e+25,,-1.9013144,-12.534143,-2.1894464,9.366563e+26,3.768877,1.0435847e+26,inf,,-29.027868,0.14999999,-6.249796,999.0,-10.0,2698,400,6.9013143,-63.162308,,4.1757797e-10,6802.405709028244,37.92892,-3.768877
1.3790296e-16,2696301,999,2699,-1.0,1.5,18626.914,1.1522121e+19,,-1.901413,-11.417989,-2.1672902,9.369959e+26,3.768877,1.0435767e+26,inf,,-29.033861,0.14999999,-6.2501664,999.0,-10.0,2699,400,6.901413,-44.864613,,4.1726858e-10,6805.231211900711,37.92892,-3.768877
1.37954e-16,2697300,999,2700,-1.0,1.5,18633.557,20.471153,,-1.9013172,-9.466594,-1.6432486,9.3733544e+26,3.768877,1.0435689e+26,inf,,-29.024519,0.14999999,-6.250537,999.0,-10.0,2700,400,6.901317,-3.5400796,,4.1695955e-10,6808.081909656525,37.92892,-3.768877
1.3800505e-16,2698299,999,2701,-1.0,1.5,18641.438,1.3078154e+26,,-1.9016795,-13.762488,-2.8797374,9.376752e+26,3.768877,1.0440456e+26,inf,,-29.037252,0.14999999,-6.2509074,999.0,-10.0,2701,400,6.9016795,-63.163406,,4.1665082e-10,6810.997375965118,37.92892,-3.768877
1.3805613e-16,2699298,999,2702,-1.0,1.5,18648.684,2.8938108e+26,,-1.9018074,-11.764192,-2.2476492,9.380151e+26,3.768877,1.0451115e+26,inf,,-29.049974,0.14999999,-6.2512774,999.0,-10.0,2702,400,6.9018073,-63.16379,,4.1634252e-10,6813.846915483475,37.92892,-3.768877
1.3810723e-16,2700297,999,2703,-1.0,1.5,18655.547,46515.836,,-1.901793,-9.8388195,-1.8624519,9.383551e+26,3.768877,1.0451042e+26,inf,,-29.04347,0.14999999,-6.2516475,999.0,-10.0,2703,400,6.901793,-11.226382,,4.1603454e-10,6816.694209575653,37.92892,-3.768877
1.3815834e-16,2701296,999,2704,-1.0,1.5,18662.492,2023499900000.0,,-1.9018091,-10.513077,-1.9451234,9.386952e+26,3.768877,1.0450943e+26,inf,,-29.043558,0.14999999,-6.2520175,999.0,-10.0,2704,400,6.901809,-28.999504,,4.1572687e-10,6819.5228316783905,37.92892,-3.768877
1.3820947e-16,2702295,999,2705,-1.0,1.5,18669.344,14.889062,,-1.9017903,-12.261734,-1.851354,9.390354e+26,3.768877,1.0450871e+26,inf,,-29.034092,0.14999999,-6.252387,999.0,-10.0,2705,400,6.90179,-3.09963,,4.1541953e-10,6822.460705757141,37.92892,-3.768877
1.3826062e-16,2703294,999,2706,-1.0,1.5,18676.025,7822968300000000.0,,-1.9017093,-12.548045,-1.6827147,9.393758e+26,3.768877,1.0450799e+26,inf,,-29.037254,0.14999999,-6.2527566,999.0,-10.0,2706,400,6.9017096,-37.437614,,4.1511253e-10,6825.368925571442,37.92892,-3.768877
1.383118e-16,2704293,999,2707,-1.0,1.5,18683.4,4.6897387e+17,,-1.9018842,-12.658139,-2.3749661,9.3971625e+26,3.768877,1.0450729e+26,inf,,-29.04216,0.14999999,-6.253126,999.0,-10.0,2707,400,6.901884,-41.970688,,4.148059e-10,6828.306198596954,37.92892,-3.768877
1.3836245e-16,2705292,999,2708,-1.0,1.5,18691.023,2.691356e+18,,-1.9021509,-13.322956,-2.6239078,9.400533e+26,3.768877,1.0450662e+26,inf,,-29.04794,0.14999999,-6.2534957,999.0,-10.0,2708,400,6.902151,-44.431854,,4.1449963e-10,6831.241640806198,37.92892,-3.768877
1.3841365e-16,2706291,999,2709,-1.0,1.5,18697.102,8.711563e+25,,-1.9018466,-9.225174,-1.0781302,9.4039406e+26,3.768877,1.0453809e+26,inf,,-29.060625,0.14999999,-6.253865,999.0,-10.0,2709,400,6.901847,-63.166378,,4.1419368e-10,6834.133734464645,37.92892,-3.768877
1.3846489e-16,2707290,999,2710,-1.0,1.5,18704.129,8.7354276e+26,,-1.9018925,-13.376386,-2.0262043,9.4073495e+26,3.768877,1.0485973e+26,inf,,-29.07333,0.14999999,-6.254234,999.0,-10.0,2710,400,6.9018927,-63.166573,,4.13888e-10,6837.048593997955,37.92892,-3.768877
1.3851613e-16,2708289,999,2711,-1.0,1.5,18712.506,9.684436e+24,,-1.9024367,-10.757819,-3.3774436,9.410723e+26,3.768877,1.0486239e+26,inf,,-29.085976,0.14999999,-6.254603,999.0,-10.0,2711,400,6.9024367,-63.167114,,4.1358272e-10,6839.972999334335,37.92892,-3.768877
1.3856686e-16,2709288,999,2712,-1.0,1.5,18719.16,0.1953679,,-1.9023455,-13.213335,-1.6550765,9.414134e+26,3.768877,1.0486174e+26,inf,,-29.074951,0.14999999,-6.2549715,999.0,-10.0,2712,400,6.9023457,1.177874,,4.132778e-10,6842.942418813705,37.92892,-3.768877
1.3861815e-16,2710287,999,2713,-1.0,1.5,18726.727,3.0103042e+26,,-1.9025899,-10.487141,-2.5651896,9.417546e+26,3.768877,1.0497205e+26,inf,,-29.087616,0.14999999,-6.25534,999.0,-10.0,2713,400,6.90259,-63.167854,,4.1297327e-10,6845.890347003937,37.92892,-3.768877
1.3866892e-16,2711286,999,2714,-1.0,1.5,18734.47,56820.086,,-1.9029,-8.564927,-2.7443326,9.4209234e+26,3.768877,1.0497113e+26,inf,,-29.08177,0.14999999,-6.2557087,999.0,-10.0,2714,400,6.9028997,-12.967121,,4.1266904e-10,6848.793823719025,37.92892,-3.768877
1.3872024e-16,2712285,999,2715,-1.0,1.5,18740.986,4.241114e+26,,-1.9027574,-10.698179,-1.5155557,9.424338e+26,3.768877,1.0512673e+26,inf,,-29.094414,0.14999999,-6.2560773,999.0,-10.0,2715,400,6.9027576,-63.16859,,4.123651e-10,6851.700229167938,37.92892,-3.768877
1.3877158e-16,2713284,999,2716,-1.0,1.5,18747.86,0.7649124,,-1.9027464,-9.989921,-1.8727903,9.4277184e+26,3.768877,1.0512583e+26,inf,,-29.083832,0.14999999,-6.2564454,999.0,-10.0,2716,400,6.902746,-0.0988893,,4.120615e-10,6854.683322191238,37.92892,-3.768877
1.3882241e-16,2714283,999,2717,-1.0,1.5,18755.355,4324294700000.0,,-1.9029652,-9.57112,-2.49714,9.4311355e+26,3.768877,1.0512525e+26,inf,,-29.08446,0.14999999,-6.2568135,999.0,-10.0,2717,400,6.902965,-30.515566,,4.1175818e-10,6857.61155962944,37.92892,-3.768877
1.3887379e-16,2715282,999,2718,-1.0,1.5,18762.383,7.3783396e+19,,-1.903011,-10.4158125,-2.027569,9.434518e+26,3.768877,1.0512437e+26,inf,,-29.091042,0.14999999,-6.2571816,999.0,-10.0,2718,400,6.903011,-46.632565,,4.114553e-10,6860.458930015564,37.92892,-3.768877
1.3892465e-16,2716281,999,2719,-1.0,1.5,18769.256,176.53381,,-1.9029996,-8.732889,-1.8718456,9.437902e+26,3.768877,1.0512379e+26,inf,,-29.082455,0.14999999,-6.2575493,999.0,-10.0,2719,400,6.903,-5.595282,,4.1115267e-10,6863.34161233902,37.92892,-3.768877
1.3897554e-16,2717280,999,2720,-1.0,1.5,18775.404,1.791866e+26,,-1.9027221,-11.949721,-1.148623,9.4413225e+26,3.768877,1.0518883e+26,inf,,-29.095118,0.14999999,-6.257917,999.0,-10.0,2720,400,6.9027224,-63.17043,,4.1085044e-10,6866.281252622604,37.92892,-3.768877
1.3902697e-16,2718279,999,2721,-1.0,1.5,18782.14,407973060.0,,-1.9026613,-8.787462,-1.737489,9.4447086e+26,3.768877,1.0518798e+26,inf,,-29.092045,0.14999999,-6.2582846,999.0,-10.0,2721,400,6.9026613,-20.459364,,4.105485e-10,6869.101547002792,37.92892,-3.768877
1.3907789e-16,2719278,999,2722,-1.0,1.5,18788.406,3.070251e+26,,-1.9024266,-11.095375,-1.2636081,9.448096e+26,3.768877,1.0530023e+26,inf,,-29.104656,0.14999999,-6.258652,999.0,-10.0,2722,400,6.9024267,-63.171165,,4.1024692e-10,6872.076540470123,37.92892,-3.768877
1.3912884e-16,2720277,999,2723,-1.0,1.5,18795.043,0.1858654,,-1.9023298,-12.138238,-1.6385827,9.4514845e+26,3.768877,1.0529941e+26,inf,,-29.093613,0.14999999,-6.2590194,999.0,-10.0,2723,400,6.90233,1.2136732,,4.099456e-10,6875.05624127388,37.92892,-3.768877
1.3918032e-16,2721276,999,2724,-1.0,1.5,18802.021,84824220000.0,,-1.9023576,-9.70604,-1.9777603,9.4549104e+26,3.768877,1.052986e+26,inf,,-29.092493,0.14999999,-6.2593865,999.0,-10.0,2724,400,6.9023576,-25.797205,,4.0964468e-10,6878.0157108306885,37.92892,-3.768877
1.392313e-16,2722275,999,2725,-1.0,1.5,18810.207,2.6783277e+25,,-1.9028285,-9.717317,-3.185481,9.458302e+26,3.768877,1.0530763e+26,inf,,-29.104977,0.14999999,-6.2597537,999.0,-10.0,2725,400,6.902828,-62.841133,,4.0934411e-10,6880.984768629074,37.92892,-3.768877
1.392823e-16,2723274,999,2726,-1.0,1.5,18816.912,25705980000000.0,,-1.9027557,-12.760815,-1.7047399,9.461694e+26,3.768877,1.0530712e+26,inf,,-29.106033,0.14999999,-6.2601204,999.0,-10.0,2726,400,6.9027557,-31.625374,,4.0904385e-10,6883.877248764038,37.92892,-3.768877
1.3933332e-16,2724273,999,2727,-1.0,1.5,18823.7,9.29275e+26,,-1.902713,-8.344,-1.786529,9.465087e+26,3.768877,1.0564711e+26,inf,,-29.118576,0.14999999,-6.260487,999.0,-10.0,2727,400,6.902713,-63.17044,,4.0874387e-10,6886.808670282364,37.92892,-3.768877
1.3938435e-16,2725272,999,2728,-1.0,1.5,18829.943,1.8269773e+26,,-1.9024721,-12.906556,-1.2453275,9.468482e+26,3.768877,1.0571333e+26,inf,,-29.131191,0.14999999,-6.260854,999.0,-10.0,2728,400,6.902472,-63.173367,,4.0844425e-10,6889.736705780029,37.92892,-3.768877
1.3943541e-16,2726271,999,2729,-1.0,1.5,18836.957,8.472806e+26,,-1.9025123,-6.9078946,-2.0123043,9.471878e+26,3.768877,1.0602304e+26,inf,,-29.143766,0.14999999,-6.2612205,999.0,-10.0,2729,400,6.9025126,-63.17372,,4.08145e-10,6892.627650737762,37.92892,-3.768877
1.3948647e-16,2727270,999,2730,-1.0,1.5,18843.58,4.632663e+25,,-1.9024103,-9.7863,-1.6237463,9.475275e+26,3.768877,1.0603925e+26,inf,,-29.156322,0.14999999,-6.2615867,999.0,-10.0,2730,400,6.9024105,-63.1741,,4.07846e-10,6895.497759580612,37.92892,-3.768877
1.3953757e-16,2728269,999,2731,-1.0,1.5,18850.55,29840621000000.0,,-1.9024353,-12.355737,-1.9706652,9.478673e+26,3.768877,1.06038535e+26,inf,,-29.157354,0.14999999,-6.261953,999.0,-10.0,2731,400,6.9024353,-31.716297,,4.075474e-10,6898.3532502651215,37.92892,-3.768877
1.3958867e-16,2729268,999,2732,-1.0,1.5,18858.027,1129271700000.0,,-1.9026458,-12.508723,-2.477918,9.482072e+26,3.768877,1.060378e+26,inf,,-29.157452,0.14999999,-6.262319,999.0,-10.0,2732,400,6.902646,-29.178844,,4.072491e-10,6901.27686882019,37.92892,-3.768877
1.3963981e-16,2730267,999,2733,-1.0,1.5,18865.977,2518704200000.0,,-1.903028,-10.3703375,-2.9473674,9.485473e+26,3.768877,1.0603707e+26,inf,,-29.158428,0.14999999,-6.2626853,999.0,-10.0,2733,400,6.903028,-31.551434,,4.0695114e-10,6904.169158935547,37.92892,-3.768877
1.3969095e-16,2731266,999,2734,-1.0,1.5,18872.709,188.0072,,-1.9029661,-12.021763,-1.7336978,9.488875e+26,3.768877,1.0603637e+26,inf,,-29.149975,0.14999999,-6.263051,999.0,-10.0,2734,400,6.902966,-5.7024307,,4.0665354e-10,6907.114231109619,37.92892,-3.768877
1.3974212e-16,2732265,999,2735,-1.0,1.5,18878.977,22152795000000.0,,-1.9027333,-11.816349,-1.2659706,9.4922414e+26,3.768877,1.0603567e+26,inf,,-29.151194,0.14999999,-6.263417,999.0,-10.0,2735,400,6.9027333,-32.32968,,4.0635614e-10,6909.96121096611,37.92892,-3.768877
1.3979331e-16,2733264,999,2736,-1.0,1.5,18885.494,21181788.0,,-1.9025929,-10.524927,-1.5183251,9.495646e+26,3.768877,1.06034975e+26,inf,,-29.14714,0.14999999,-6.263782,999.0,-10.0,2736,400,6.9025927,-17.713453,,4.060592e-10,6912.8900055885315,37.92892,-3.768877
1.398445e-16,2734263,999,2737,-1.0,1.5,18892.389,13.989764,,-1.9025899,-11.704928,-1.8947814,9.499052e+26,3.768877,1.0603402e+26,inf,,-29.137703,0.14999999,-6.2641478,999.0,-10.0,2737,400,6.90259,-3.0344837,,4.0576253e-10,6915.738578081131,37.92892,-3.768877
1.398952e-16,2735262,999,2738,-1.0,1.5,18899.2,9155.834,,-1.902556,-13.735026,-1.8096598,9.502459e+26,3.768877,1.0603336e+26,inf,,-29.13065,0.14999999,-6.264513,999.0,-10.0,2738,400,6.902556,-9.589236,,4.0546616e-10,6918.692093610764,37.92892,-3.768877
1.3994644e-16,2736261,999,2739,-1.0,1.5,18906.312,3.5808845e+26,,-1.9026333,-11.33279,-2.114127,9.50583e+26,3.768877,1.0616345e+26,inf,,-29.143175,0.14999999,-6.2648783,999.0,-10.0,2739,400,6.902633,-63.17739,,4.0517015e-10,6921.619429826736,37.92892,-3.768877
1.399977e-16,2737260,999,2740,-1.0,1.5,18913.357,0.5382031,,-1.9026852,-11.446122,-2.0445323,9.50924e+26,3.768877,1.0616278e+26,inf,,-29.13256,0.14999999,-6.265243,999.0,-10.0,2740,400,6.902685,0.18604186,,4.048745e-10,6924.787688493729,37.92892,-3.768877
1.4004897e-16,2738259,999,2741,-1.0,1.5,18920.219,7.793701,,-1.9026705,-13.090736,-1.8627708,9.512614e+26,3.768877,1.0616186e+26,inf,,-29.122923,0.14999999,-6.265608,999.0,-10.0,2741,400,6.9026704,-2.443564,,4.0457912e-10,6928.128383159637,37.92892,-3.768877
1.4009974e-16,2739258,999,2742,-1.0,1.5,18927.2,7.33873e+26,,-1.9026989,-11.875648,-1.9807273,9.516025e+26,3.768877,1.0642889e+26,inf,,-29.135473,0.14999999,-6.2659726,999.0,-10.0,2742,400,6.902699,-63.178486,,4.0428405e-10,6931.622371196747,37.92892,-3.768877
1.4015105e-16,2740257,999,2743,-1.0,1.5,18934.166,598256.0,,-1.9027219,-11.568909,-1.9653913,9.519438e+26,3.768877,1.0642797e+26,inf,,-29.12995,0.14999999,-6.2663374,999.0,-10.0,2743,400,6.902722,-13.830499,,4.0398934e-10,6934.904467344284,37.92892,-3.768877
1.4020185e-16,2741256,999,2744,-1.0,1.5,18941.158,51.2157,,-1.9027547,-10.478826,-1.9926676,9.522816e+26,3.768877,1.0642738e+26,inf,,-29.121054,0.14999999,-6.2667017,999.0,-10.0,2744,400,6.902755,-4.374737,,4.0369494e-10,6938.483837127686,37.92892,-3.768877
1.402532e-16,2742255,999,2745,-1.0,1.5,18947.316,0.51970214,,-1.9024836,-8.97229,-1.1588418,9.5262314e+26,3.768877,1.0642649e+26,inf,,-29.11094,0.14999999,-6.267066,999.0,-10.0,2745,400,6.9024835,-1.0696436,,4.0340087e-10,6941.572300434113,37.92892,-3.768877
1.4030405e-16,2743254,999,2746,-1.0,1.5,18954.182,7.822892e+26,,-1.9024699,-12.057908,-1.8647407,9.5296116e+26,3.768877,1.0671082e+26,inf,,-29.123432,0.14999999,-6.2674303,999.0,-10.0,2746,400,6.9024696,-63.179943,,4.031071e-10,6944.448115348816,37.92892,-3.768877
1.4035542e-16,2744253,999,2747,-1.0,1.5,18961.713,892934.6,,-1.9026988,-11.368354,-2.531127,9.5329925e+26,3.768877,1.0670993e+26,inf,,-29.118439,0.14999999,-6.2677946,999.0,-10.0,2747,400,6.9026985,-15.143913,,4.0281364e-10,6947.331572294235,37.92892,-3.768877
1.404063e-16,2745252,999,2748,-1.0,1.5,18968.531,3.466094,,-1.9026675,-10.472874,-1.8170476,9.536412e+26,3.768877,1.0670939e+26,inf,,-29.108534,0.14999999,-6.2681584,999.0,-10.0,2748,400,6.9026675,-1.649376,,4.0252054e-10,6950.237735748291,37.92892,-3.768877
1.4045773e-16,2746251,999,2749,-1.0,1.5,18976.031,7942.5225,,-1.9028848,-10.773874,-2.4997694,9.539796e+26,3.768877,1.0670855e+26,inf,,-29.101765,0.14999999,-6.2685223,999.0,-10.0,2749,400,6.902885,-10.2339115,,4.0222778e-10,6953.090995311737,37.92892,-3.768877
1.4050864e-16,2747250,999,2750,-1.0,1.5,18982.398,0.108659506,,-1.9026906,-10.16833,-1.3693441,9.543181e+26,3.768877,1.0670798e+26,inf,,-29.090849,0.14999999,-6.268886,999.0,-10.0,2750,400,6.902691,1.2688013,,4.0193526e-10,6955.960430145264,37.92892,-3.768877
1.4055957e-16,2748249,999,2751,-1.0,1.5,18989.326,805957.9,,-1.9026992,-13.294371,-1.926359,9.546603e+26,3.768877,1.0670719e+26,inf,,-29.085455,0.14999999,-6.2692494,999.0,-10.0,2751,400,6.9026995,-14.114256,,4.0164314e-10,6958.822023391724,37.92892,-3.768877
1.4061106e-16,2749248,999,2752,-1.0,1.5,18997.973,2.2977819e+24,,-1.9033334,-9.268003,-3.6478956,9.549991e+26,3.768877,1.0670721e+26,inf,,-29.09794,0.14999999,-6.2696133,999.0,-10.0,2752,400,6.9033337,-63.182102,,4.0135129e-10,6961.718463420868,37.92892,-3.768877
1.4066202e-16,2750247,999,2753,-1.0,1.5,19004.959,9.337916e+26,,-1.9033632,-12.227015,-1.9855397,9.553379e+26,3.768877,1.070456e+26,inf,,-29.110447,0.14999999,-6.2699766,999.0,-10.0,2753,400,6.903363,-63.168697,,4.0105974e-10,6964.652165651321,37.92892,-3.768877
1.40713e-16,2751246,999,2754,-1.0,1.5,19012.303,19078270000.0,,-1.9035231,-10.509247,-2.3438761,9.556769e+26,3.768877,1.0704508e+26,inf,,-29.108908,0.14999999,-6.2703395,999.0,-10.0,2754,400,6.903523,-24.718716,,4.0076853e-10,6967.584752559662,37.92892,-3.768877
1.4076401e-16,2752245,999,2755,-1.0,1.5,19019.648,591.39545,,-1.9036833,-9.465045,-2.344573,9.56016e+26,3.768877,1.0704431e+26,inf,,-29.101095,0.14999999,-6.270703,999.0,-10.0,2755,400,6.903683,-7.23685,,4.004777e-10,6970.552617788315,37.92892,-3.768877
1.4081503e-16,2753244,999,2756,-1.0,1.5,19026.46,7.408945e+20,,-1.9036508,-9.103355,-1.8137553,9.563552e+26,3.768877,1.0704355e+26,inf,,-29.108389,0.14999999,-6.2710657,999.0,-10.0,2756,400,6.9036508,-48.92005,,4.0018713e-10,6973.42436170578,37.92892,-3.768877
1.4086608e-16,2754243,999,2757,-1.0,1.5,19032.684,4.448888e+25,,-1.9034035,-9.29282,-1.2222265,9.5669456e+26,3.768877,1.0705893e+26,inf,,-29.120098,0.14999999,-6.271428,999.0,-10.0,2757,400,6.9034033,-61.14665,,3.998968e-10,6976.307584762573,37.92892,-3.768877
1.4091713e-16,2755242,999,2758,-1.0,1.5,19039.865,7.790373e+26,,-1.9035045,-13.476109,-2.1815133,9.5703405e+26,3.768877,1.07340635e+26,inf,,-29.132544,0.14999999,-6.271791,999.0,-10.0,2758,400,6.9035044,-63.183517,,3.9960688e-10,6979.247601032257,37.92892,-3.768877
