GridSize,ReturnMean,NumTrainableParams,ReturnMin,MountainCar_std1_higher,IWMax,IWLastEpisode,Delta,MountainCar_mu0_higher,DenMISELogFirst,DenMISEMeanLog,Regret,AvgEpLen,IWMin,IWFirstEpisode,NumTrajectories,MountainCar_mu1_higher,ReturnAbsMax,TimestepsSoFar,Iteration,DenMISELogLast,ReturnLastEpisode,Regret/t,MinEpLen,ActionIn1,IWMean,MountainCar_std0_higher,ReturnMax,TimeElapsed,Bound,ReturnStepMax
289,-1.9379791,,-3.067201,1.5,9.347105e+25,9.539167e+24,6.0155543e-09,-1.0,-8.383334,-26.753746,1831.6265,999.0,,4.472189e-17,264,-10.0,3.067201,263736,264,-60.83799,-1.5037129,6.937979,999,-11.273027,8.4583464e+24,0.14999999,,380.06401896476746,inf,30.85928
289,-1.937904,,-3.067201,1.5,9.3823295e+25,0.41924435,5.970239e-09,-1.0,-8.3871155,-26.651798,1838.5446,999.0,,4.4891277e-17,265,-10.0,3.067201,264735,265,0.50134254,-1.9180632,6.937904,999,-10.868031,8.45711e+24,0.14999999,,381.20910573005676,inf,30.85928
289,-1.9380116,,-3.067201,1.5,9.417542e+25,0.18219773,5.9254344e-09,-1.0,-8.390882,-26.547514,1845.5111,999.0,,4.5060614e-17,266,-10.0,3.067201,265734,266,1.3267365,-1.9665437,6.9380116,999,-9.498866,8.455894e+24,0.14999999,,382.33202481269836,inf,30.85928
289,-1.9383849,,-3.067201,1.5,9.452742e+25,9.14426e+21,5.8811325e-09,-1.0,-8.394634,-26.641867,1852.5488,999.0,,4.5230074e-17,267,-10.0,3.067201,266733,267,-51.501064,-2.037643,6.938385,999,-9.6487255,8.454712e+24,0.14999999,,383.47276306152344,inf,30.85928
289,-1.9372463,,-3.067201,1.5,9.487965e+25,173622200000000.0,5.8373257e-09,-1.0,-8.398373,-26.668941,1859.182,999.0,,4.539948e-17,268,-10.0,3.067201,267732,268,-33.662193,-1.6332096,6.9372463,999,-9.259812,8.4534724e+24,0.14999999,,384.59700417518616,inf,30.85928
289,-1.9353828,,-3.067201,1.5,9.523174e+25,2.1625214e+23,5.7940057e-09,-1.0,-8.402097,-26.775528,1865.6179,999.0,,4.5568824e-17,269,-10.0,3.067201,268731,269,-55.10549,-1.4359926,6.935383,999,-9.029587,8.4530787e+24,0.14999999,,385.75758266448975,inf,30.85928
289,-1.93531,,-3.067201,1.5,9.558405e+25,7.994332e+25,5.751167e-09,-1.0,-8.4058075,-26.902641,1872.5337,999.0,,4.5738277e-17,270,-10.0,3.067201,269730,270,-60.860466,-1.9156958,6.93531,999,-12.153357,8.747959e+24,0.14999999,,386.9010009765625,inf,30.85928
289,-1.9354649,,-3.067201,1.5,9.593619e+25,85683930000.0,5.7088005e-09,-1.0,-8.409504,-26.899546,1879.511,999.0,,4.5907657e-17,271,-10.0,3.067201,270729,271,-25.826256,-1.9773263,6.935465,999,-12.204362,8.746751e+24,0.14999999,,388.0773272514343,inf,30.85928
289,-1.9349244,,-3.067201,1.5,9.628817e+25,23291419000000.0,5.6669016e-09,-1.0,-8.413188,-26.917223,1886.2994,999.0,,4.607714e-17,272,-10.0,3.067201,271728,272,-31.47004,-1.7884595,6.934924,999,-12.155533,8.7455374e+24,0.14999999,,389.25990056991577,inf,30.85928
289,-1.9361689,,-3.067201,1.5,9.6640325e+25,1152518400.0,5.625462e-09,-1.0,-8.416858,-26.899406,1893.5741,999.0,,4.624654e-17,273,-10.0,3.067201,272727,273,-21.81761,-2.2746758,6.9361687,999,-14.056296,8.74434e+24,0.14999999,,390.4102237224579,inf,30.85928
289,-1.9419765,,-3.5274532,1.5,9.699229e+25,2.3421175e+23,5.5844755e-09,-1.0,-8.420513,-27.024265,1902.1016,999.0,,4.6415857e-17,274,-10.0,3.5274532,273726,274,-60.87517,-3.5274532,6.9419765,999,-11.79445,8.7440155e+24,0.14999999,,391.5797019004822,inf,35.580208
289,-1.9407027,,-3.5274532,1.5,9.734443e+25,4762492.5,5.543935e-09,-1.0,-8.424156,-26.985521,1908.6932,999.0,,4.658526e-17,275,-10.0,3.5274532,274725,275,-16.131727,-1.5916607,6.9407024,999,-10.516451,8.742829e+24,0.14999999,,392.675306558609,inf,35.580208
289,-1.9404346,,-3.5274532,1.5,9.769635e+25,17.124584,5.5038343e-09,-1.0,-8.427786,-26.900341,1915.5599,999.0,,4.6754746e-17,276,-10.0,3.5274532,275724,276,-3.2386522,-1.8667442,6.9404345,999,-10.451273,8.741634e+24,0.14999999,,393.82998967170715,inf,35.580208
289,-1.9374917,,-3.5274532,1.5,9.804842e+25,0.58792794,5.464167e-09,-1.0,-8.431403,-26.809118,1921.6852,999.0,,4.6924133e-17,277,-10.0,3.5274532,276723,277,-1.396505,-1.1252446,6.9374914,999,-10.389207,8.740457e+24,0.14999999,,394.964684009552,inf,35.580208
289,-1.9337837,,-3.5274532,1.5,9.840063e+25,0.4425112,5.424927e-09,-1.0,-8.435006,-26.72175,1927.5918,999.0,,4.7093414e-17,278,-10.0,3.5274532,277722,278,-2.2852788,-0.9066668,6.9337835,999,-9.096531,8.739292e+24,0.14999999,,396.0898814201355,inf,35.580208
289,-1.932456,,-3.5274532,1.5,9.875261e+25,7.5723183e+25,5.3861084e-09,-1.0,-8.438598,-26.84507,1934.1553,999.0,,4.7262946e-17,279,-10.0,3.5274532,278721,279,-60.89317,-1.5633479,6.932456,999,-11.190647,9.0095305e+24,0.14999999,,397.22288632392883,inf,35.580208
289,-1.9310495,,-3.5274532,1.5,9.910432e+25,0.74340945,5.347705e-09,-1.0,-8.442175,-26.751272,1940.6938,999.0,,4.7432366e-17,280,-10.0,3.5274532,279720,280,-0.34400144,-1.5386386,6.9310493,999,-11.891313,9.0083695e+24,0.14999999,,398.34810495376587,inf,35.580208
289,-1.9289329,,-3.5274532,1.5,9.945654e+25,6941262000.0,5.309711e-09,-1.0,-8.44574,-26.742073,1947.0302,999.0,,4.7601663e-17,281,-10.0,3.5274532,280719,281,-23.9306,-1.3363391,6.928933,999,-11.18268,9.007224e+24,0.14999999,,399.4346835613251,inf,35.580208
289,-1.9289187,,-3.5274532,1.5,9.980849e+25,0.18953763,5.27212e-09,-1.0,-8.449292,-26.643444,1953.9551,999.0,,4.7771024e-17,282,-10.0,3.5274532,281718,282,1.3069549,-1.9249046,6.928919,999,-13.609543,9.0060625e+24,0.14999999,,400.5468339920044,inf,35.580208
289,-1.9286174,,-3.5274532,1.5,1.0016053e+26,4.349644e+25,5.234927e-09,-1.0,-8.452832,-26.765345,1960.7987,999.0,,4.7940434e-17,283,-10.0,3.5274532,282717,283,-60.90749,-1.8436315,6.9286175,999,-9.973138,9.158616e+24,0.14999999,,401.6515929698944,inf,35.580208
289,-1.9306817,,-3.5274532,1.5,1.0051228e+26,19626103000000.0,5.198126e-09,-1.0,-8.45636,-26.785114,1968.3136,999.0,,4.8109893e-17,284,-10.0,3.5274532,283716,284,-32.141537,-2.5149057,6.9306817,999,-12.31582,9.157478e+24,0.14999999,,402.7884919643402,inf,35.580208
289,-1.932373,,-3.5274532,1.5,1.008641e+26,390227130000.0,5.161712e-09,-1.0,-8.459875,-26.790054,1975.7263,999.0,,4.8279402e-17,285,-10.0,3.5274532,284715,285,-27.9556,-2.4126563,6.932373,999,-9.642385,9.15633e+24,0.14999999,,403.92570185661316,inf,35.580208
289,-1.9311575,,-3.5274532,1.5,1.0121601e+26,139878126000000.0,5.125679e-09,-1.0,-8.463377,-26.81429,1982.311,999.0,,4.844877e-17,286,-10.0,3.5274532,285714,286,-33.48643,-1.5847434,6.9311576,999,-11.828168,9.1551906e+24,0.14999999,,405.02037358283997,inf,35.580208
289,-1.9301958,,-3.5274532,1.5,1.0156798e+26,5193182.5,5.090022e-09,-1.0,-8.466867,-26.77777,1988.9662,999.0,,4.8617984e-17,287,-10.0,3.5274532,286713,287,-16.09852,-1.6552043,6.930196,999,-10.849251,9.154062e+24,0.14999999,,406.14451241493225,inf,35.580208
289,-1.929448,,-3.5274532,1.5,1.0192e+26,0.12478115,5.0547366e-09,-1.0,-8.4703455,-26.679787,1995.681,999.0,,4.8787424e-17,288,-10.0,3.5274532,287712,288,1.6744611,-1.7148446,6.929448,999,-11.48282,9.152941e+24,0.14999999,,407.2711133956909,inf,35.580208
289,-1.9296639,,-3.5274532,1.5,1.0227169e+26,7.3361664,5.0198166e-09,-1.0,-8.473812,-26.596653,2002.6729,999.0,,4.895689e-17,289,-10.0,3.5274532,288711,289,-2.4199877,-1.9918022,6.9296637,999,-12.623087,9.1518275e+24,0.14999999,,408.40096783638,inf,35.580208
324,-1.9303294,,-3.5274532,1.5,1.0262342e+26,5.21788e+21,4.448383e-09,-1.0,-8.477266,-26.681698,2009.7955,999.0,,4.9126194e-17,290,-10.0,3.5274532,289710,290,-51.027332,-2.122626,6.9303293,999,-9.589468,9.150718e+24,0.14999999,,409.51461362838745,inf,35.580208
324,-1.9300126,,-3.5274532,1.5,1.0297556e+26,2.2161633e+17,4.417862e-09,-1.0,-8.480709,-26.730757,2016.6337,999.0,,4.929571e-17,291,-10.0,3.5274532,290709,291,-40.72639,-1.8381096,6.9300127,999,-11.311062,9.149597e+24,0.14999999,,466.89739871025085,inf,35.580208
324,-1.9297699,,-3.5274532,1.5,1.0332735e+26,0.8464997,4.3876542e-09,-1.0,-8.484139,-26.640688,2023.4928,999.0,,4.9465057e-17,292,-10.0,3.5274532,291708,292,-0.20111883,-1.8591285,6.92977,999,-10.063399,9.1485077e+24,0.14999999,,468.08522510528564,inf,35.580208
324,-1.9292759,,-3.5274532,1.5,1.0367915e+26,4825437.5,4.357756e-09,-1.0,-8.487558,-26.604986,2030.2778,999.0,,4.9634417e-17,293,-10.0,3.5274532,292707,293,-15.94973,-1.7850688,6.929276,999,-10.952501,9.1473974e+24,0.14999999,,469.2692904472351,inf,35.580208
324,-1.9300429,,-3.5274532,1.5,1.0403095e+26,0.15152474,4.328161e-09,-1.0,-8.490965,-26.51065,2037.4326,999.0,,4.9803976e-17,294,-10.0,3.5274532,293706,294,1.3591008,-2.1548362,6.9300427,999,-9.822802,9.1462964e+24,0.14999999,,470.464830160141,inf,35.580208
324,-1.9297544,,-3.5274532,1.5,1.0438275e+26,840725400000.0,4.298868e-09,-1.0,-8.494361,-26.516844,2044.2776,999.0,,4.997335e-17,295,-10.0,3.5274532,294705,295,-28.108805,-1.8448604,6.9297543,999,-11.647096,9.145197e+24,0.14999999,,471.69758677482605,inf,35.580208
324,-1.9299337,,-3.5274532,1.5,1.0473415e+26,347.85382,4.2698707e-09,-1.0,-8.497745,-26.449354,2051.2603,999.0,,5.014273e-17,296,-10.0,3.5274532,295704,296,-6.313122,-1.9828504,6.9299335,999,-12.1020155,9.1441006e+24,0.14999999,,472.86897468566895,inf,35.580208
324,-1.931093,,-3.5274532,1.5,1.0508592e+26,116869070.0,4.2411656e-09,-1.0,-8.501118,-26.426708,2058.5347,999.0,,5.0312103e-17,297,-10.0,3.5274532,296703,297,-19.49718,-2.2742147,6.931093,999,-11.0653715,9.143037e+24,0.14999999,,474.0761070251465,inf,35.580208
324,-1.9296234,,-3.5274532,1.5,1.0543767e+26,0.23848444,4.2127493e-09,-1.0,-8.504479,-26.336489,2065.0278,999.0,,5.0481476e-17,298,-10.0,3.5274532,297702,298,0.68536556,-1.4931654,6.9296236,999,-14.026268,9.141951e+24,0.14999999,,475.27981090545654,inf,35.580208
324,-1.9288646,,-3.5274532,1.5,1.0578938e+26,2.4494788e+25,4.1846175e-09,-1.0,-8.507829,-26.453047,2071.7305,999.0,,5.0650836e-17,299,-10.0,3.5274532,298701,299,-60.962486,-1.7027887,6.9288645,999,-11.0107155,9.2227904e+24,0.14999999,,476.47581577301025,inf,35.580208
324,-1.9273763,,-3.5274532,1.5,1.0614106e+26,0.15110748,4.1567665e-09,-1.0,-8.511168,-26.36167,2078.213,999.0,,5.082038e-17,300,-10.0,3.5274532,299700,300,1.1882097,-1.4823544,6.9273763,999,-11.259471,9.221711e+24,0.14999999,,477.6798448562622,inf,35.580208
324,-1.9271386,,-3.5274532,1.5,1.0649309e+26,0.4499957,4.129193e-09,-1.0,-8.514496,-26.273396,2085.0688,999.0,,5.098971e-17,301,-10.0,3.5274532,300699,301,0.4370711,-1.8558028,6.9271383,999,-12.159148,9.220656e+24,0.14999999,,478.88853645324707,inf,35.580208
324,-1.9295363,,-3.5274532,1.5,1.0684467e+26,12051629.0,4.1018926e-09,-1.0,-8.517813,-26.247122,2092.72,999.0,,5.1159215e-17,302,-10.0,3.5274532,301698,302,-18.114202,-2.6511986,6.9295363,999,-10.796629,9.21958e+24,0.14999999,,480.0576388835907,inf,35.580208
324,-1.928631,,-3.5274532,1.5,1.0719617e+26,0.14084531,4.074862e-09,-1.0,-8.521118,-26.156387,2099.3752,999.0,,5.13285e-17,303,-10.0,3.5274532,302697,303,1.4710405,-1.6552626,6.928631,999,-14.381859,9.218527e+24,0.14999999,,481.25664591789246,inf,35.580208
324,-1.928813,,-3.5274532,1.5,1.07548e+26,1.7317075e+25,4.0480974e-09,-1.0,-8.524413,-26.271673,2106.3591,999.0,,5.1497952e-17,304,-10.0,3.5274532,303696,304,-60.97907,-1.9840043,6.928813,999,-12.097274,9.274418e+24,0.14999999,,482.426810503006,inf,35.580208
324,-1.9286617,,-3.5274532,1.5,1.07899765e+26,21312231000.0,4.0215964e-09,-1.0,-8.527698,-26.266266,2113.2417,999.0,,5.1667372e-17,305,-10.0,3.5274532,304695,305,-24.393808,-1.8826547,6.928662,999,-11.813881,9.273365e+24,0.14999999,,483.66167998313904,inf,35.580208
324,-1.9277565,,-3.5274532,1.5,1.0825103e+26,3753992.5,3.995354e-09,-1.0,-8.530971,-26.232769,2119.8936,999.0,,5.183676e-17,306,-10.0,3.5274532,305694,306,-15.790438,-1.651672,6.9277563,999,-11.025058,9.2723124e+24,0.14999999,,484.90705037117004,inf,35.580208
324,-1.9267718,,-3.5274532,1.5,1.0860301e+26,0.12880051,3.969368e-09,-1.0,-8.534233,-26.142998,2126.519,999.0,,5.2006102e-17,307,-10.0,3.5274532,306693,307,1.5531135,-1.6254541,6.9267716,999,-12.385349,9.271286e+24,0.14999999,,486.07310914993286,inf,35.580208
324,-1.9284201,,-3.5274532,1.5,1.0895448e+26,8452423300000.0,3.943635e-09,-1.0,-8.537485,-26.15995,2133.9534,999.0,,5.2175403e-17,308,-10.0,3.5274532,307692,308,-31.140333,-2.434429,6.92842,999,-9.389845,9.2702325e+24,0.14999999,,487.29625487327576,inf,35.580208
324,-1.9286749,,-3.5274532,1.5,1.0930583e+26,5.6077445e+24,3.918151e-09,-1.0,-8.540727,-26.26357,2140.9604,999.0,,5.2344856e-17,309,-10.0,3.5274532,308691,309,-57.95466,-2.0071735,6.9286747,999,-11.214637,9.2873477e+24,0.14999999,,488.5387725830078,inf,35.580208
324,-1.9291902,,-3.5274532,1.5,1.0965749e+26,0.1595729,3.8929135e-09,-1.0,-8.543958,-26.175129,2148.0488,999.0,,5.251426e-17,310,-10.0,3.5274532,309690,310,1.377333,-2.0883698,6.92919,999,-12.222392,9.2862593e+24,0.14999999,,489.7184376716614,inf,35.580208
324,-1.9311781,,-3.5274532,1.5,1.1000901e+26,648707840.0,3.867919e-09,-1.0,-8.547178,-26.1619,2155.5964,999.0,,5.2683808e-17,311,-10.0,3.5274532,310689,311,-21.83628,-2.5474539,6.931178,999,-11.307625,9.2851663e+24,0.14999999,,490.91160774230957,inf,35.580208
324,-1.9293237,,-3.5274532,1.5,1.1036082e+26,15.192634,3.843164e-09,-1.0,-8.550388,-26.09081,2161.949,999.0,,5.28531e-17,312,-10.0,3.5274532,311688,312,-3.760474,-1.3525742,6.9293237,999,-10.173247,9.284097e+24,0.14999999,,492.14669251441956,inf,35.580208
324,-1.9302117,,-3.5274532,1.5,1.1071206e+26,19692900.0,3.8186463e-09,-1.0,-8.553589,-26.064325,2169.1562,999.0,,5.3022525e-17,313,-10.0,3.5274532,312687,313,-17.579367,-2.207229,6.9302115,999,-10.252998,9.2829977e+24,0.14999999,,493.3987464904785,inf,35.580208
324,-1.9303247,,-3.5274532,1.5,1.11063585e+26,60697.195,3.794362e-09,-1.0,-8.556779,-26.018692,2176.122,999.0,,5.319189e-17,314,-10.0,3.5274532,313686,314,-11.515575,-1.9656968,6.9303246,999,-9.998161,9.281942e+24,0.14999999,,494.6288890838623,inf,35.580208
324,-1.9314383,,-3.5274532,1.5,1.1141536e+26,114389970000.0,3.77031e-09,-1.0,-8.559958,-26.020653,2183.403,999.0,,5.3361388e-17,315,-10.0,3.5274532,314685,315,-26.417658,-2.2811768,6.9314384,999,-10.962645,9.2808613e+24,0.14999999,,495.93731212615967,inf,35.580208
324,-1.9349116,,-3.5274532,1.5,1.1176655e+26,2.1660564,3.746485e-09,-1.0,-8.5631275,-25.950603,2191.4321,999.0,,5.3530606e-17,316,-10.0,3.5274532,315684,316,-3.6641073,-3.028991,6.9349117,999,-10.283442,9.2797954e+24,0.14999999,,497.2788562774658,inf,35.580208
324,-1.938723,,-3.5274532,1.5,1.12118e+26,16302737000.0,3.722885e-09,-1.0,-8.566287,-25.954948,2199.5752,999.0,,5.3700162e-17,317,-10.0,3.5274532,316683,317,-27.10914,-3.143154,6.938723,999,-12.354238,9.2787296e+24,0.14999999,,498.4886691570282,inf,35.580208
324,-1.939253,,-3.5274532,1.5,1.1246969e+26,367457270000000.0,3.6995074e-09,-1.0,-8.569437,-25.98213,2206.6824,999.0,,5.3869426e-17,318,-10.0,3.5274532,317682,318,-34.380802,-2.1072333,6.939253,999,-10.752948,9.277681e+24,0.14999999,,499.66186118125916,inf,35.580208
324,-1.940003,,-3.5274532,1.5,1.1282119e+26,1.3719838,3.6763492e-09,-1.0,-8.5725765,-25.904186,2213.8608,999.0,,5.403902e-17,319,-10.0,3.5274532,318681,319,-0.9012817,-2.178551,6.940003,999,-8.715382,9.276626e+24,0.14999999,,500.8596432209015,inf,35.580208
324,-1.9393604,,-3.5274532,1.5,1.1317249e+26,6.9777295e+25,3.653408e-09,-1.0,-8.5757065,-26.014637,2220.5952,999.0,,5.4208322e-17,320,-10.0,3.5274532,319680,320,-61.030365,-1.7343681,6.9393606,999,-10.951711,9.4936434e+24,0.14999999,,502.04581689834595,inf,35.580208
324,-1.9386901,,-3.5274532,1.5,1.1352403e+26,0.100313365,3.6306806e-09,-1.0,-8.578827,-25.928354,2227.3196,999.0,,5.4377742e-17,321,-10.0,3.5274532,320679,321,1.9000778,-1.7241741,6.93869,999,-8.700738,9.4925746e+24,0.14999999,,503.2794306278229,inf,35.580208
324,-1.9378345,,-3.5274532,1.5,1.1387535e+26,6.7387626e+25,3.6081653e-09,-1.0,-8.581937,-26.038067,2233.9827,999.0,,5.4547062e-17,322,-10.0,3.5274532,321678,322,-61.036594,-1.6632028,6.9378347,999,-12.88703,9.700828e+24,0.14999999,,504.4830050468445,inf,35.580208
324,-1.9366822,,-3.5274532,1.5,1.14226445e+26,7.86178e+25,3.5858583e-09,-1.0,-8.585038,-26.147108,2240.5483,999.0,,5.4716495e-17,323,-10.0,3.5274532,322677,323,-61.039696,-1.565589,6.936682,999,-8.281796,9.94319e+24,0.14999999,,505.67215752601624,inf,35.580208
324,-1.9376198,,-3.5274532,1.5,1.1457819e+26,2.9448009e+25,3.5637575e-09,-1.0,-8.588129,-26.255505,2247.7888,999.0,,5.4885826e-17,324,-10.0,3.5274532,323676,324,-61.042786,-2.2404938,6.9376197,999,-12.274793,1.0033039e+25,0.14999999,,506.90204095840454,inf,35.580208
361,-1.9366804,,-3.5274532,1.5,1.1492927e+26,3.6948736e+16,3.1798468e-09,-1.0,-8.59121,-26.295563,2254.4211,999.0,,5.505526e-17,325,-10.0,3.5274532,324675,325,-39.049374,-1.6323651,6.9366803,999,-11.70941,1.0032013e+25,0.14999999,,508.09999918937683,inf,35.580208
361,-1.9363714,,-3.5274532,1.5,1.1528054e+26,8097.0586,3.1603689e-09,-1.0,-8.594283,-26.244614,2261.257,999.0,,5.5224795e-17,326,-10.0,3.5274532,325674,326,-9.460771,-1.8359301,6.9363713,999,-10.823332,1.0030975e+25,0.14999999,,579.4678349494934,inf,35.580208
361,-1.9380503,,-3.5274532,1.5,1.15632e+26,1.8676076,3.1410687e-09,-1.0,-8.597345,-26.170496,2268.7424,999.0,,5.539401e-17,327,-10.0,3.5274532,326673,327,-1.7850888,-2.4853122,6.9380503,999,-10.680456,1.0029956e+25,0.14999999,,580.8609311580658,inf,35.580208
361,-1.9381591,,-3.5274532,1.5,1.1598321e+26,1.4725671,3.1219451e-09,-1.0,-8.600399,-26.093765,2275.7163,999.0,,5.556353e-17,328,-10.0,3.5274532,327672,328,-0.78024083,-1.9737564,6.938159,999,-13.002344,1.0028953e+25,0.14999999,,582.1663403511047,inf,35.580208
361,-1.9370488,,-3.5274532,1.5,1.1633459e+26,7.3442156e+25,3.1029954e-09,-1.0,-8.603443,-26.200718,2282.289,999.0,,5.573293e-17,329,-10.0,3.5274532,328671,329,-61.0581,-1.572861,6.937049,999,-12.40714,1.0251165e+25,0.14999999,,583.4712324142456,inf,35.580208
361,-1.935919,,-3.5274532,1.5,1.1668616e+26,4.1676153e+20,3.0842178e-09,-1.0,-8.606478,-26.26909,2288.8533,999.0,,5.59022e-17,330,-10.0,3.5274532,329670,330,-48.537495,-1.5642724,6.935919,999,-12.150466,1.025014e+25,0.14999999,,584.7816815376282,inf,35.580208
361,-1.9369484,,-3.5274532,1.5,1.1703744e+26,1273567500.0,3.0656102e-09,-1.0,-8.609504,-26.256496,2296.13,999.0,,5.607178e-17,331,-10.0,3.5274532,330669,331,-21.877747,-2.276666,6.9369483,999,-9.340714,1.0249125e+25,0.14999999,,586.0586767196655,inf,35.580208
361,-1.9374167,,-3.5274532,1.5,1.1738844e+26,1.0588143e+26,3.0471703e-09,-1.0,-8.61252,-26.361883,2303.2224,999.0,,5.6241016e-17,332,-10.0,3.5274532,331668,332,-61.020134,-2.0923817,6.9374166,999,-10.579514,1.0567047e+25,0.14999999,,587.3638937473297,inf,35.580208
361,-1.9355696,,-3.5274532,1.5,1.1773959e+26,0.35221142,3.0288967e-09,-1.0,-8.615528,-26.283543,2309.5447,999.0,,5.641054e-17,333,-10.0,3.5274532,332667,333,-0.047793705,-1.3223124,6.93557,999,-11.698434,1.0566017e+25,0.14999999,,588.6477377414703,inf,35.580208
361,-1.9342916,,-3.5274532,1.5,1.1809089e+26,240720.5,3.0107867e-09,-1.0,-8.618526,-26.24504,2316.0535,999.0,,5.6579935e-17,334,-10.0,3.5274532,333666,334,-13.19932,-1.5087218,6.934292,999,-10.851541,1.0564976e+25,0.14999999,,589.930498123169,inf,35.580208
361,-1.9341019,,-3.5274532,1.5,1.1844234e+26,0.1633092,2.9928384e-09,-1.0,-8.621516,-26.163004,2322.924,999.0,,5.674941e-17,335,-10.0,3.5274532,334665,335,1.4609601,-1.8707081,6.934102,999,-9.280296,1.0563921e+25,0.14999999,,591.2387869358063,inf,35.580208
361,-1.9322677,,-3.5274532,1.5,1.1879347e+26,2.8399224e+21,2.9750504e-09,-1.0,-8.624496,-26.237717,2329.242,999.0,,5.691873e-17,336,-10.0,3.5274532,335664,336,-51.041637,-1.3177861,6.9322677,999,-11.794,1.0562911e+25,0.14999999,,592.526419878006,inf,35.580208
361,-1.9306456,,-3.5274532,1.5,1.1914474e+26,44526080.0,2.9574205e-09,-1.0,-8.627468,-26.21604,2335.6274,999.0,,5.708812e-17,337,-10.0,3.5274532,336663,337,-18.70909,-1.385694,6.9306455,999,-8.869923,1.056188e+25,0.14999999,,593.8153028488159,inf,35.580208
361,-1.9320132,,-3.5274532,1.5,1.1949567e+26,4.397409e+25,2.939947e-09,-1.0,-8.630431,-26.319857,2343.0205,999.0,,5.725759e-17,338,-10.0,3.5274532,337662,338,-61.085087,-2.3928545,6.932013,999,-12.73575,1.0690935e+25,0.14999999,,595.1129057407379,inf,35.580208
361,-1.9317605,,-3.5274532,1.5,1.2047379e+26,1.2047379e+26,2.9226277e-09,-1.0,-8.633386,-26.42303,2349.8667,999.0,,5.7426895e-17,339,-10.0,3.5274532,338661,339,-61.07053,-1.8463428,6.931761,999,-12.679546,1.1045304e+25,0.14999999,,596.4039855003357,inf,35.580208
361,-1.9311371,,-3.5274532,1.5,1.2082265e+26,1.1323986e+26,2.9054614e-09,-1.0,-8.636331,-26.5255,2356.5867,999.0,,5.759626e-17,340,-10.0,3.5274532,339660,340,-61.036472,-1.71983,6.931137,999,-12.273959,1.137732e+25,0.14999999,,597.6960175037384,inf,35.580208
361,-1.9314471,,-3.5274532,1.5,1.2117205e+26,16733613000000.0,2.8884455e-09,-1.0,-8.639268,-26.53985,2363.6235,999.0,,5.776569e-17,341,-10.0,3.5274532,340659,341,-31.190006,-2.0368588,6.931447,999,-9.257097,1.1376236e+25,0.14999999,,598.9798386096954,inf,35.580208
361,-1.9309222,,-3.5274532,1.5,1.2152108e+26,7.65445e+25,2.871579e-09,-1.0,-8.642197,-26.64023,2370.3755,999.0,,5.7935174e-17,342,-10.0,3.5274532,341658,342,-60.64151,-1.7519345,6.930922,999,-11.841108,1.1598951e+25,0.14999999,,600.2908968925476,inf,35.580208
361,-1.929997,,-3.5274532,1.5,1.2187019e+26,12274006.0,2.8548592e-09,-1.0,-8.645116,-26.612785,2376.989,999.0,,5.810449e-17,343,-10.0,3.5274532,342657,343,-16.995794,-1.613549,6.929997,999,-9.888335,1.1597649e+25,0.14999999,,601.5893220901489,inf,35.580208
361,-1.9304565,,-3.5274532,1.5,1.22219355e+26,1352925600000.0,2.8382856e-09,-1.0,-8.648027,-26.61942,2384.0771,999.0,,5.8273855e-17,344,-10.0,3.5274532,343656,344,-28.666527,-2.088063,6.9304566,999,-11.130508,1.1596327e+25,0.14999999,,602.8794860839844,inf,35.580208
361,-1.9292216,,-3.5274532,1.5,1.2256813e+26,0.40414664,2.8218552e-09,-1.0,-8.650929,-26.54229,2390.5815,999.0,,5.844327e-17,345,-10.0,3.5274532,344655,345,0.21931826,-1.5044587,6.9292216,999,-10.26049,1.1595013e+25,0.14999999,,604.1600966453552,inf,35.580208
361,-1.9287589,,-3.5274532,1.5,1.22916955e+26,3678.0618,2.8055676e-09,-1.0,-8.653824,-26.49142,2397.3506,999.0,,5.861273e-17,346,-10.0,3.5274532,345654,346,-8.714444,-1.7691356,6.9287586,999,-12.071944,1.1593715e+25,0.14999999,,605.4707551002502,inf,35.580208
361,-1.9277023,,-3.5274532,1.5,1.2326583e+26,1065195600000.0,2.7894205e-09,-1.0,-8.656711,-26.497995,2403.9126,999.0,,5.878223e-17,347,-10.0,3.5274532,346653,347,-28.54683,-1.5620874,6.9277024,999,-12.541632,1.1592393e+25,0.14999999,,606.7444758415222,inf,35.580208
361,-1.927878,,-3.5274532,1.5,1.2361476e+26,4.1788067e+20,2.7734124e-09,-1.0,-8.659588,-26.561476,2410.9016,999.0,,5.895155e-17,348,-10.0,3.5274532,347652,348,-48.36183,-1.9888651,6.927878,999,-10.604413,1.1591111e+25,0.14999999,,608.0439088344574,inf,35.580208
361,-1.9274297,,-3.5274532,1.5,1.23963725e+26,1.7825091,2.7575415e-09,-1.0,-8.662457,-26.48882,2417.6729,999.0,,5.91209e-17,349,-10.0,3.5274532,348651,349,-0.9788737,-1.7713913,6.9274297,999,-11.314062,1.1589807e+25,0.14999999,,609.3356816768646,inf,35.580208
